LocationEvent,frankof,-34758.699219,-24805.908203,418.725464,19:36:54.457
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:36:54.457
LocationEvent,-=SnakeEyes=-,-33370.574219,-23411.214844,461.167755,19:36:54.457
LocationEvent,cavably,34752.625,35708.585938,398.424591,19:36:54.457
LocationEvent,Cosmo,-38978.402344,-28644.466797,404.222443,19:36:54.457
LocationEvent,largsarg,36254.617188,36145.058594,405.955109,19:36:54.457
LocationEvent,Keebler750,33816.59375,40743.253906,415.850342,19:36:55.455
LocationEvent,Cosmo,-38978.402344,-28644.466797,404.222443,19:36:55.455
LocationEvent,largsarg,35711.503906,35662.765625,407.707794,19:36:55.455
LocationEvent,Aranjah,-32825.234375,-26451.167969,435.771179,19:36:55.455
LocationEvent,caterpillar,36101.089844,44460.273438,407.901184,19:36:55.455
LocationEvent,cavably,34064.382813,35786.179688,397.852783,19:36:55.455
LocationEvent,frankof,-34144.640625,-24865.705078,421.243896,19:36:55.455
LocationEvent,|-[U||S||A]-DannyBoy|,36903.289063,34008.5,416.339966,19:36:55.455
LocationEvent,acka,-36363.765625,-24614.830078,412.67337,19:36:55.455
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:36:55.455
LocationEvent,-=SnakeEyes=-,-33262.03125,-22503.361328,421.067932,19:36:55.455
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:36:56.456
LocationEvent,largsarg,35315.203125,34938.808594,407.694214,19:36:56.456
LocationEvent,-=SnakeEyes=-,-33309.621094,-21506.59375,416.207367,19:36:56.456
LocationEvent,Cosmo,-38978.402344,-28644.466797,404.222443,19:36:56.456
LocationEvent,Keebler750,32751.150391,40522.398438,415.84848,19:36:56.456
LocationEvent,acka,-36230.457031,-24481.478516,413.063904,19:36:56.456
LocationEvent,caterpillar,35902.5,44645.128906,407.908234,19:36:56.456
LocationEvent,Aranjah,-32825.234375,-26451.167969,435.771179,19:36:56.456
LocationEvent,|-[U||S||A]-DannyBoy|,36666.632813,34001.058594,414.655579,19:36:56.456
LocationEvent,cavably,33396.796875,35976.9375,397.487549,19:36:56.456
LocationEvent,frankof,-33409.800781,-24931.425781,398.783112,19:36:56.456
LocationEvent,cavably,32701.267578,36331.976563,398.140045,19:36:57.458
LocationEvent,-=SnakeEyes=-,-33005.761719,-20770.269531,417.276489,19:36:57.458
LocationEvent,frankof,-32516.808594,-24976.439453,449.511414,19:36:57.458
LocationEvent,largsarg,34909.078125,34064.871094,407.681335,19:36:57.458
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:36:57.458
LocationEvent,|-[U||S||A]-DannyBoy|,36258.148438,33955.742188,407.699005,19:36:57.458
LocationEvent,Keebler750,31581.935547,40258.621094,415.841797,19:36:57.458
LocationEvent,Cosmo,-38978.402344,-28644.466797,404.222443,19:36:57.458
LocationEvent,Aranjah,-32825.234375,-26451.167969,435.771179,19:36:57.458
LocationEvent,acka,-35812.550781,-24167.041016,412.787445,19:36:57.458
LocationEvent,caterpillar,35789.289063,44750.503906,407.936707,19:36:57.459
LocationEvent,acka,-35136.433594,-24059.896484,413.25174,19:36:58.459
LocationEvent,frankof,-31582.787109,-25027.072266,434.948792,19:36:58.459
LocationEvent,caterpillar,35723.691406,44811.691406,408.051819,19:36:58.459
LocationEvent,-=SnakeEyes=-,-32483.677734,-20218.970703,417.069458,19:36:58.459
LocationEvent,cavably,31895.921875,36631.46875,397.967957,19:36:58.459
LocationEvent,Aranjah,-32825.234375,-26451.167969,435.771179,19:36:58.459
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:36:58.459
LocationEvent,largsarg,34596.582031,33088.222656,407.720673,19:36:58.459
LocationEvent,Cosmo,-38978.402344,-28644.466797,404.222443,19:36:58.459
LocationEvent,|-[U||S||A]-DannyBoy|,35963.183594,33712.199219,406.134369,19:36:58.459
LocationEvent,Keebler750,30330.830078,39948.109375,415.710693,19:36:58.460
LocationEvent,Keebler750,29016.847656,39642.636719,421.87854,19:36:59.460
LocationEvent,|-[U||S||A]-DannyBoy|,35741.710938,33297.246094,404.969574,19:36:59.460
LocationEvent,caterpillar,35684.652344,44848.578125,410.077576,19:36:59.460
LocationEvent,frankof,-30532.740234,-25077.054688,450.038544,19:36:59.460
LocationEvent,acka,-34275.777344,-23994.376953,442.898224,19:36:59.460
LocationEvent,Cosmo,-38978.402344,-28644.466797,404.222443,19:36:59.460
LocationEvent,cavably,30969.001953,36873.445313,397.671906,19:36:59.460
LocationEvent,-=SnakeEyes=-,-32235.326172,-19506.703125,416.508301,19:36:59.460
LocationEvent,largsarg,34704.808594,32134.085938,407.712524,19:36:59.460
LocationEvent,Aranjah,-32838.847656,-26444.0625,435.962341,19:36:59.460
